search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:20091231&after=priority:20050101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8294568-B2,"Wireless mine tracking, monitoring, and rescue communications system ",Venture Corporation Limited,James P. Barrett,2006-07-10,2007-07-10,2012-10-23,2012-10-23,https://patents.google.com/patent/US8294568B2/en,https://patentimages.storage.googleapis.com/ed/cf/93/d748e042209ada/US08294568-20121023-D00000.png
US-8627437-B2,Method for reading attributes from an ID token ,Bundesdruckerei Gmbh,"Frank Dietrich, Manfred Paeschke",2008-07-15,2009-05-11,2014-01-07,2014-01-07,https://patents.google.com/patent/US8627437B2/en,https://patentimages.storage.googleapis.com/13/97/04/f98aba6d99e588/US08627437-20140107-D00000.png
US-8005970-B2,Systems and methods for managing a domain name registrant's social websites ,"The Go Daddy Group, Inc.","Wayne Thayer, Craig Condit, John Paxton",2008-02-01,2010-02-25,2011-08-23,2011-08-23,https://patents.google.com/patent/US8005970B2/en,https://patentimages.storage.googleapis.com/f2/c7/cb/be3ee8f1a5049a/US08005970-20110823-D00000.png
EP-2310975-B1,Obtaining digital identities or tokens through independent endpoint resolution ,"Microsoft Technology Licensing, LLC","Arun K. Nanda, Tariq Sharif",2008-06-18,2009-06-02,2018-07-25,2018-07-25,https://patents.google.com/patent/EP2310975B1/en,https://patentimages.storage.googleapis.com/c6/38/44/f1099047cf9dd2/imgf0001.png
US-8468355-B2,Multi-dimensional credentialing using veiled certificates ,University Of South Carolina,"John H. Gerdes, Jr., Joakim Kalvenes, Chin-Tser Huang",2008-12-19,2009-12-21,2013-06-18,2013-06-18,https://patents.google.com/patent/US8468355B2/en,https://patentimages.storage.googleapis.com/d4/44/2f/990a9405606f9b/US08468355-20130618-D00000.png
US-8407463-B2,Method of authentication of users in data processing systems ,Telecom Italia S.P.A.,Maurizio Ghirardi,2007-10-30,2007-10-30,2013-03-26,2013-03-26,https://patents.google.com/patent/US8407463B2/en,https://patentimages.storage.googleapis.com/6b/e1/a6/d25e183c1af0d0/US08407463-20130326-D00000.png
EP-2149084-B1,Method and system for authenticating a party to a transaction ,Visa U.S.A. Inc.,"David Wentker, Michael Lindelsee, Olivier Brand, James Dimmick, Tribhuwan A. Singh Grewal",2007-04-17,2008-04-16,2019-03-27,2019-03-27,https://patents.google.com/patent/EP2149084B1/en,https://patentimages.storage.googleapis.com/da/c3/d2/4f2fa9f960f890/imgf0001.png
US-9112909-B2,User and device authentication in broadband networks ,"Futurewei Technologies, Inc.","John Kaippallimalil, Yangsong Xia",2008-02-13,2008-08-28,2015-08-18,2015-08-18,https://patents.google.com/patent/US9112909B2/en,https://patentimages.storage.googleapis.com/20/b5/c7/be9cd4c108fdd5/US09112909-20150818-D00000.png
US-7861286-B2,System and method for network-based fraud and authentication services ,Symantec Software Corporation,"David M'Raihi, Joseph Adler, Siddharth Bajaj, Nicolas Popp, Kerry E. Loftus, Bruce Ong, Alin M. Mutu, Jeffrey Burstein, Yueqin Lin",2006-02-10,2007-02-12,2010-12-28,2010-12-28,https://patents.google.com/patent/US7861286B2/en,https://patentimages.storage.googleapis.com/97/20/73/9b4649dae2b3fc/US07861286-20101228-D00000.png
US-8472388-B2,"Gateway apparatus, authentication server, control method thereof and computer program ",Telefonaktiebolaget Lm Ericsson (Publ),"Johan Hjelm, Takeshi Matsumura, Shingo Murakami, Toshikane Oda",2008-10-10,2008-10-10,2013-06-25,2013-06-25,https://patents.google.com/patent/US8472388B2/en,https://patentimages.storage.googleapis.com/26/f0/ff/b15971ccda1216/US08472388-20130625-D00000.png
US-9571442-B2,Interface for sharing posts about a live online event among users of a social networking system ,"Facebook, Inc.","Thomas Scott Whitnah, Peter Deng, Arieh Steinberg, Lior Abraham",2009-12-23,2012-09-14,2017-02-14,2017-02-14,https://patents.google.com/patent/US9571442B2/en,https://patentimages.storage.googleapis.com/76/02/dd/5c0121499bb17a/US09571442-20170214-D00000.png
US-8887250-B2,Techniques for accessing desktop applications using federated identity ,Microsoft Corporation,"Sergey A. Kuzin, Olga B. Ivanova, Ashwin Palekar, Sriram Sampath, Arun K. Nanda, Lucas R. Melton",2009-12-18,2009-12-18,2014-11-11,2014-11-11,https://patents.google.com/patent/US8887250B2/en,https://patentimages.storage.googleapis.com/3d/2f/12/5922d673116972/US08887250-20141111-D00000.png
CN-100561916-C,A kind of method and system that upgrades authenticate key ,北京飞天诚信科技有限公司,"陆舟, 于华章",2006-12-28,2006-12-28,2009-11-18,2009-11-18,https://patents.google.com/patent/CN100561916C/en,https://patentimages.storage.googleapis.com/ac/c7/26/f6bf37dea07a1f/C2006101697590018H1.png
EP-1852999-B1,An access authentication method suitable for the wire-line and wireless network ,"China Iwncomm Co., Ltd","Xiaolong A201 Qinfeng Ge Xi'an Software Park LAI, Jun A201 Qinfeng Ge Xi'an Software Park CAO, Hong A201 Qinfeng Ge Xi'an Software Park GUO, Zhenhai A201 Qinfeng Ge Xi'an Software Park HUANG, Bianling A201 Qinfeng Ge Xi'an Software Park ZHANG",2005-02-21,2006-02-21,2016-04-13,2016-04-13,https://patents.google.com/patent/EP1852999B1/en,https://patentimages.storage.googleapis.com/38/9c/d2/1bb0004a99ba91/imgf0001.png
US-8565820-B2,Safety features for portable electronic device ,Mykee Acquisitions L.L.C.,"Michael S. Riemer, Melvin A. Barbera",2005-09-26,2012-07-27,2013-10-22,2013-10-22,https://patents.google.com/patent/US8565820B2/en,https://patentimages.storage.googleapis.com/ef/59/79/37f8e8d01c959a/US08565820-20131022-D00000.png
CN-102037661-B,System for creating an air-to-ground IP tunnel in an airborne wireless cellular network to differentiate individual passengers ,Aircell有限公司,"B·A·劳尔, J·斯塔马托普洛斯, A·拉希德, J·A·托宾, P·J·沃尔什, S·J·阿恩岑",2008-04-01,2009-03-05,2015-02-18,2015-02-18,https://patents.google.com/patent/CN102037661B/en,
CN-102037744-B,System for managing mobile internet protocol addresses in an airborne wireless cellular network ,Aircell有限公司,"B·A·劳尔, J·斯塔马托普洛斯, A·拉希德, J·A·托宾, P·J·沃尔什, S·J·阿恩岑",2008-04-01,2009-03-05,2014-01-29,2014-01-29,https://patents.google.com/patent/CN102037744B/en,https://patentimages.storage.googleapis.com/84/b4/1f/3793a2ec8900dc/HPA00001257177500011.png
EP-2016543-B1,Authentication for a commercial transaction using a mobile module ,"Microsoft Technology Licensing, LLC","Bruce E. Johnson, Chung Webster-Lam",2006-04-18,2007-02-27,2021-05-26,2021-05-26,https://patents.google.com/patent/EP2016543B1/en,https://patentimages.storage.googleapis.com/e4/f9/5c/24a1b2dcc8da6f/imgf0001.png
US-2016300219-A1,All-in-one proximity payment device with local authentication ,Mastercard International Incorporated,"Elizabeth M. Foran-Owens, John Wankmueller, Cristian Radu",2006-06-08,2016-06-21,2016-10-13,,https://patents.google.com/patent/US20160300219A1/en,https://patentimages.storage.googleapis.com/10/93/b8/2dd5360ec06e45/US20160300219A1-20161013-D00000.png
CN-101939736-B,System and method for developing rich internet applications for remote computing devices ,"M·阿纳, J·罗德利, W·加利林","M·阿纳, J·罗德利, W·加利林",2007-08-31,2008-08-28,2014-03-12,2014-03-12,https://patents.google.com/patent/CN101939736B/en,https://patentimages.storage.googleapis.com/42/36/c5/5b14890a83b296/HPA00001038670000011.png
EP-2359570-B1,Process for providing network access for a user via a network provider to a service provider ,NEC Corporation,"Hugo Santos, Joao Girao",2008-08-29,2009-07-22,2018-12-19,2018-12-19,https://patents.google.com/patent/EP2359570B1/en,https://patentimages.storage.googleapis.com/4d/91/18/3dae96ce958b69/imgf0001.png
CN-101222488-B,Method and network authentication server for controlling client terminal access to network appliance ,"华为技术有限公司, 北京邮电大学","辛阳, 李超, 刘云, 陈进",2007-01-10,2007-01-10,2010-12-08,2010-12-08,https://patents.google.com/patent/CN101222488B/en,https://patentimages.storage.googleapis.com/6e/16/c8/77a1c6f8a72fb8/H07163391120070122E000011.png
US-8528058-B2,Native use of web service protocols and claims in server authentication ,Microsoft Corporation,"Liqiang Zhu, Gennady Medvinsky, Tanmoy Dutta, Cristian Ilac, Andreas Luther, John P Shewchuk",2007-05-31,2007-05-31,2013-09-03,2013-09-03,https://patents.google.com/patent/US8528058B2/en,https://patentimages.storage.googleapis.com/5b/e0/3c/a00097597f4e01/US08528058-20130903-D00000.png
US-8335490-B2,Roaming Wi-Fi access in fixed network architectures ,"Futurewei Technologies, Inc.",John Kaippallimalil,2007-08-24,2008-08-15,2012-12-18,2012-12-18,https://patents.google.com/patent/US8335490B2/en,https://patentimages.storage.googleapis.com/73/4c/e7/42cb5871846828/US08335490-20121218-D00000.png
US-7650390-B2,System and method for playing rich internet applications in remote computing devices ,Roam Data Inc,"Michael Arner, John Rodley, David Lindsay, Will Graylin",2006-06-01,2007-05-30,2010-01-19,2010-01-19,https://patents.google.com/patent/US7650390B2/en,https://patentimages.storage.googleapis.com/91/40/71/44da683535c0b0/US07650390-20100119-D00000.png
EP-2036305-B1,Communication network application activity monitoring and control ,Alcatel Lucent,"Lyle Strub, Clifford Grossner, Adrian Grah",2006-06-20,2007-06-19,2013-09-18,2013-09-18,https://patents.google.com/patent/EP2036305B1/en,https://patentimages.storage.googleapis.com/07/12/ab/289d02484672c8/imgf0001.png
US-8535165-B2,Setting up on-line game sessions out of a game context ,Microsoft Corporation,"Patrick W. O'Kelley, J. Clinton Paul Fowler, Johan Peter Hansen, William B. Fulton, Jerry Alan Johnson",2005-06-20,2012-07-13,2013-09-17,2013-09-17,https://patents.google.com/patent/US8535165B2/en,https://patentimages.storage.googleapis.com/a0/40/9f/ea744aab013965/US08535165-20130917-D00000.png
US-8392702-B2,Token-based management system for PKI personalization process ,General Instrument Corporation,"Xin Qiu, Eric Sprunk, Liqiang Chen, Jason Pasion",2007-07-27,2008-07-17,2013-03-05,2013-03-05,https://patents.google.com/patent/US8392702B2/en,https://patentimages.storage.googleapis.com/da/0c/dd/5ba418c6fb9f68/US08392702-20130305-D00000.png
CN-101925891-B,System for handoff of aircraft-based content delivery to enable passengers to receive remainder of selected content from terrestrial location ,Aircell有限公司,"E·勒蒙德, A·K.·查里, B·A.·劳尔, R·C.·邓纳姆, T·E.·魏格曼, J·M.·克鲁兹, D·G.·斯拉德基, M·A.·莫法特, K·陶尔戈什",2008-01-28,2008-11-18,2014-11-12,2014-11-12,https://patents.google.com/patent/CN101925891B/en,
US-9240992-B2,Method for producing a soft token ,Bundesdruckerei Gmbh,Frank Dietrich,2009-07-14,2010-07-05,2016-01-19,2016-01-19,https://patents.google.com/patent/US9240992B2/en,https://patentimages.storage.googleapis.com/15/19/89/175b4aabac56ee/US09240992-20160119-D00000.png
AU-2006236243-B2,Network commercial transactions ,Microsoft Corporation,"Bruce E. Johnson, Chung Webster-Lam",2005-04-19,2006-04-19,2011-03-24,2011-03-24,https://patents.google.com/patent/AU2006236243B2/en,
US-8164431-B2,Automated geo-fence boundary configuration and activation ,"Gordon*Howard Associates, Inc.","Gerald A. Morgan, Stanley G. Schwarz",2008-12-12,2011-08-23,2012-04-24,2012-04-24,https://patents.google.com/patent/US8164431B2/en,https://patentimages.storage.googleapis.com/33/b2/86/506b5cbd4aef10/US08164431-20120424-D00000.png
US-8185953-B2,Detecting anomalous network application behavior ,"Extrahop Networks, Inc.","Jesse Abraham Rothstein, Arindum Mukerji",2007-03-08,2007-03-08,2012-05-22,2012-05-22,https://patents.google.com/patent/US8185953B2/en,https://patentimages.storage.googleapis.com/3b/59/c2/12debecfc391f8/US08185953-20120522-D00000.png
US-7979555-B2,Capture and resumption of network application sessions ,"ExtraHop Networks,Inc.","Jesse Abraham Rothstein, Arindum Mukerji",2007-02-27,2007-02-27,2011-07-12,2011-07-12,https://patents.google.com/patent/US7979555B2/en,https://patentimages.storage.googleapis.com/63/45/de/93d51ca26c0e20/US07979555-20110712-D00000.png
US-7865584-B2,Network service performance monitoring apparatus and methods ,Alcatel Lucent,"Clifford Grossner, Brad James Whitehead, Ken Parker",2006-06-20,2006-11-07,2011-01-04,2011-01-04,https://patents.google.com/patent/US7865584B2/en,https://patentimages.storage.googleapis.com/64/93/86/43d1a346480271/US07865584-20110104-D00000.png
US-8239520-B2,Network service operational status monitoring ,Alcatel Lucent,"Adrian Grah, George Papandreou, Lyle Strub",2007-04-05,2007-04-05,2012-08-07,2012-08-07,https://patents.google.com/patent/US8239520B2/en,https://patentimages.storage.googleapis.com/6d/2a/e7/832f5661f5a4e9/US08239520-20120807-D00000.png
EP-2076999-B1,Network service usage management systems and methods ,Alcatel Lucent,"Lyle Strub, Laura Mihaela Serghi, Ming Yu Yoa",2006-10-13,2007-09-27,2012-09-26,2012-09-26,https://patents.google.com/patent/EP2076999B1/en,https://patentimages.storage.googleapis.com/4d/0e/86/658ae9e8e85b18/imgf0001.png
US-7699233-B2,Method for issuer and chip specific diversification ,Nokia Corporation,Lauri Pesonen,2005-11-02,2005-11-02,2010-04-20,2010-04-20,https://patents.google.com/patent/US7699233B2/en,https://patentimages.storage.googleapis.com/04/d4/4d/3fddf1146ccefd/US07699233-20100420-D00000.png
US-8214451-B2,Network service version management ,Alcatel Lucent,"Clifford Grossner, Laura Mihaela Serghi, Piragash Velummylum",2007-01-19,2007-01-19,2012-07-03,2012-07-03,https://patents.google.com/patent/US8214451B2/en,https://patentimages.storage.googleapis.com/35/5b/8c/956d6c37a00073/US08214451-20120703-D00000.png
US-8469805-B2,Tiered achievement system ,Microsoft Corporation,"Benjamin F. Kilgore, Michal Bortnik, II Patrick W. O'Kelley, Vincent H. Curley, Alan T. Shen",2006-01-20,2006-01-20,2013-06-25,2013-06-25,https://patents.google.com/patent/US8469805B2/en,https://patentimages.storage.googleapis.com/5f/fb/94/71ad933f92f754/US08469805-20130625-D00000.png
US-8094810-B2,Unidirectional proxy re-encryption ,"Massachusetts Institute Of Technology, The Johns Hopkins University","Susan R. Hohenberger, Kevin Fu, Giuseppe Ateniese, Matthew Green",2006-02-03,2006-02-03,2012-01-10,2012-01-10,https://patents.google.com/patent/US8094810B2/en,https://patentimages.storage.googleapis.com/78/49/cd/ecdd4f3141d432/US08094810-20120110-D00000.png
CN-101729256-B,"Security certificate method based on fingerprint, cryptographic technology and fragile digital watermark ","深圳宝嘉电子设备有限公司, 深圳市宝嘉软件技术有限公司","刘连生, 刘海生",2008-10-24,2008-10-24,2012-08-08,2012-08-08,https://patents.google.com/patent/CN101729256B/en,https://patentimages.storage.googleapis.com/1d/3e/78/99dee64193ac10/H2008102167827E00011.png
CN-102037660-B,Aircraft-based internet protocol subnet in airborne wireless cellular network ,Aircell有限公司,"B·A·劳尔, J·斯塔马托普洛斯, A·拉希德, J·A·托宾, P·J·沃尔什, S·J·阿恩岑",2008-04-01,2009-03-05,2014-02-12,2014-02-12,https://patents.google.com/patent/CN102037660B/en,https://patentimages.storage.googleapis.com/5e/f4/1c/8a65f81a825993/HPA00001256764500011.png
US-8066568-B2,System and method for providing feedback on game players and enhancing social matchmaking ,Microsoft Corporation,"II Patrick W. O'Kelley, Steven D. Lamb, Michal Bortnik, Johan Peter Hansen",2005-04-19,2005-04-19,2011-11-29,2011-11-29,https://patents.google.com/patent/US8066568B2/en,https://patentimages.storage.googleapis.com/be/1c/3e/42af9be405acf5/US08066568-20111129-D00000.png
AU-2006336232-B2,Computer-based gaming groups ,Microsoft Corporation,"Michal Bortnik, Johan Peter Hansen, Jerry Alan Johnson, Boyd Cannon Multerer, Patrick W. O'kelley",2006-01-20,2006-12-11,2012-06-21,2012-06-21,https://patents.google.com/patent/AU2006336232B2/en,
AU-2006336517-B2,Join in-progress on-line game session ,Microsoft Corporation,"Michal Bortnik, Johan Peter Hansen, James Jen, Patrick W. O'kelley, Steve Proteau, David Shaw",2006-01-20,2006-12-29,2011-09-01,2011-09-01,https://patents.google.com/patent/AU2006336517B2/en,
US-7543741-B2,"System, method and program product for credit card transaction validation ",Robert Lovett,Robert Lovett,2005-06-13,2006-06-02,2009-06-09,2009-06-09,https://patents.google.com/patent/US7543741B2/en,https://patentimages.storage.googleapis.com/63/ea/c5/e4069a9bff4eb8/US07543741-20090609-D00000.png
US-8682795-B2,Trusted information exchange based on trust agreements ,Oracle International Corporation,"Dmitry Lenkov, Mark V. Scardina, Douglas Hood, Rama Vissapragada",2005-09-16,2006-09-07,2014-03-25,2014-03-25,https://patents.google.com/patent/US8682795B2/en,https://patentimages.storage.googleapis.com/f8/a8/0e/c899d7ff8fd89e/US08682795-20140325-D00000.png
US-9892390-B2,"Digital content packaging, licensing and consumption ","Microsoft Technology Licensing, Llc","Patrik Schnell, Alexandre V. Grigorovitch, James M. Alkove",2007-12-12,2007-12-12,2018-02-13,2018-02-13,https://patents.google.com/patent/US9892390B2/en,https://patentimages.storage.googleapis.com/5d/88/10/8bbfc0f83e3c79/US09892390-20180213-D00000.png
US-2008289020-A1,Identity Tokens Using Biometric Representations ,Microsoft Corporation,"Kim Cameron, Arun K. Nanda",2007-05-15,2007-05-15,2008-11-20,,https://patents.google.com/patent/US20080289020A1/en,https://patentimages.storage.googleapis.com/6e/c5/c0/9fc68fd2a15f83/US20080289020A1-20081120-D00000.png
US-2006174350-A1,Methods and apparatus for optimizing identity management ,"Navio Systems, Inc.","Stefan Roever, Kevin Collins, Alex Clark, James Bruce",2005-02-03,2005-04-29,2006-08-03,,https://patents.google.com/patent/US20060174350A1/en,https://patentimages.storage.googleapis.com/4c/8a/94/a1f87e920829a7/US20060174350A1-20060803-D00000.png
CN-100498742-C,"Reliable U disc, method for realizing reliable U disc safety and its data communication with computer ","中国信息安全产品测评认证中心, 北京明宇科技有限公司","吴世忠, 石超英",2007-01-08,2007-01-08,2009-06-10,2009-06-10,https://patents.google.com/patent/CN100498742C/en,https://patentimages.storage.googleapis.com/a0/f4/8b/377a3c1929f962/C200710000330E00471.png
US-2010257539-A1,"System, method and apparatus for providing functions to applications on a digital electronic device ","Krishnakumar Narayanan, John Michael Grubbs","Krishnakumar Narayanan, John Michael Grubbs",2009-03-31,2010-03-31,2010-10-07,,https://patents.google.com/patent/US20100257539A1/en,https://patentimages.storage.googleapis.com/38/eb/e1/8d9e628ff57350/US20100257539A1-20101007-D00000.png
CN-101390333-B,Account linking with privacy keys ,微软公司,"K·卡梅伦, A·K·纳恩达",2006-02-24,2007-01-19,2011-05-18,2011-05-18,https://patents.google.com/patent/CN101390333B/en,https://patentimages.storage.googleapis.com/6e/d0/29/8d333cb42d30cc/H2007800066365E00021.png
US-2008168539-A1,Methods and systems for federated identity management ,Joseph Stein,Joseph Stein,2007-01-05,2007-01-05,2008-07-10,,https://patents.google.com/patent/US20080168539A1/en,https://patentimages.storage.googleapis.com/ca/b0/16/63f022719c2afa/US20080168539A1-20080710-D00000.png
US-2009305667-A1,Method and system for mobile identity verification and security ,Schultz Michael J,Michael J. Schultz,2007-04-24,2009-05-06,2009-12-10,,https://patents.google.com/patent/US20090305667A1/en,https://patentimages.storage.googleapis.com/62/18/df/d0bda37b2fd14b/US20090305667A1-20091210-D00000.png
US-2007203852-A1,Identity information including reputation information ,Microsoft Corporation,"Kim Cameron, Arun Nanda",2006-02-24,2006-02-24,2007-08-30,,https://patents.google.com/patent/US20070203852A1/en,https://patentimages.storage.googleapis.com/d8/2b/1c/262eaab1321571/US20070203852A1-20070830-D00000.png
US-8261080-B2,System and method for managing digital certificates on a remote device ,Xerox Corporation,"Robert Benjamin Wilkie, Michelle Bremner, Shawn Oliver Hurley",2007-04-12,2007-04-12,2012-09-04,2012-09-04,https://patents.google.com/patent/US8261080B2/en,https://patentimages.storage.googleapis.com/ea/89/a2/0671f79a355da1/US08261080-20120904-D00000.png
US-8515847-B2,System and method for password-free access for validated users ,"Microfolio Data, Llc",Michael J. Schultz,2006-10-31,2008-06-19,2013-08-20,2013-08-20,https://patents.google.com/patent/US8515847B2/en,https://patentimages.storage.googleapis.com/3c/e5/66/8f6968ef317f9d/US08515847-20130820-D00000.png
US-8078880-B2,Portable personal identity information ,Microsoft Corporation,"Arun K. Nanda, Ruchita Bhargava, Lucas R. Melton",2006-07-28,2006-07-28,2011-12-13,2011-12-13,https://patents.google.com/patent/US8078880B2/en,https://patentimages.storage.googleapis.com/c5/b9/72/7ebc442f13eef0/US08078880-20111213-D00000.png
US-8666904-B2,System and method for trusted embedded user interface for secure payments ,Adobe Systems Incorporated,"James D. Pravetz, Sunil Agrawal",2008-08-20,2008-08-20,2014-03-04,2014-03-04,https://patents.google.com/patent/US8666904B2/en,https://patentimages.storage.googleapis.com/99/0e/a9/c9e9752c9848b0/US08666904-20140304-D00000.png
US-9280684-B1,Identity validation and verification system and associated methods ,James F. Kragh,James F. Kragh,2009-06-03,2015-02-03,2016-03-08,2016-03-08,https://patents.google.com/patent/US9280684B1/en,https://patentimages.storage.googleapis.com/7b/39/c7/fb67c29927239c/US09280684-20160308-D00000.png
US-8943321-B2,User identity management for permitting interworking of a bootstrapping architecture and a shared identity service ,Nokia Corporation,"Silke Holtmanns, Hannes Tschofenig",2009-10-19,2010-10-19,2015-01-27,2015-01-27,https://patents.google.com/patent/US8943321B2/en,https://patentimages.storage.googleapis.com/68/89/2a/0450b478556cf5/US08943321-20150127-D00000.png
EP-2281405-B1,Techniques to provision and manage a digital telephone to authenticate with a network ,"Microsoft Technology Licensing, LLC","Anton Krantz, Rajesh Ramanathan, Adrian Potra",2008-05-28,2009-04-17,2021-11-10,2021-11-10,https://patents.google.com/patent/EP2281405B1/en,https://patentimages.storage.googleapis.com/21/72/e4/9d66f489dedba3/imgf0001.png
US-2009198618-A1,Device and method for loading managing and using smartcard authentication token and digital certificates in e-commerce ,"Yuen Wah Eva Chan, Henry Fung","Yuen Wah Eva Chan, Henry Fung",2008-01-15,2009-01-14,2009-08-06,,https://patents.google.com/patent/US20090198618A1/en,https://patentimages.storage.googleapis.com/35/52/87/e4f3814b60c301/US20090198618A1-20090806-D00000.png
CN-1829227-B,"Integrating multiple identities, identity mechanisms and identity providers in a single user paradigm ",微软公司,"A·K·楠达, J·P·休丘科, K·卡麦龙, S·L·S·卡万",2005-03-04,2006-02-10,2012-05-02,2012-05-02,https://patents.google.com/patent/CN1829227B/en,https://patentimages.storage.googleapis.com/04/61/e3/502266fca4b78e/H06108513220060223E000031.png
US-7949869-B2,Establishing relative identity ,"Rel-Id Technologies, Inc.","Sanjay Deshpande, Ganapathy Nanjundeshwar, Pat Shankar",2006-07-19,2010-01-15,2011-05-24,2011-05-24,https://patents.google.com/patent/US7949869B2/en,https://patentimages.storage.googleapis.com/44/b0/42/fa34ad02799dbb/US07949869-20110524-D00000.png
US-9246889-B2,Layered protection and validation of identity data delivered online via multiple intermediate clients ,Google Technology Holdings LLC,"Chia Ling Tsai, Alexander Medvinsky, Xin Qiu, Kyle W. Stewart, Fan Wang",2009-08-12,2010-08-12,2016-01-26,2016-01-26,https://patents.google.com/patent/US9246889B2/en,https://patentimages.storage.googleapis.com/7f/72/22/1ba7b293ac8640/US09246889-20160126-D00000.png
US-2009007192-A1,"On board wireless digital entertainment, communication and information system for mass transportation medium ",Gajendra Prasad Singh,Gajendra Prasad Singh,2007-06-28,2008-06-24,2009-01-01,,https://patents.google.com/patent/US20090007192A1/en,https://patentimages.storage.googleapis.com/ac/ee/ca/d54b5808b89b49/US20090007192A1-20090101-D00000.png
US-2013227286-A1,"Dynamic Identity Verification and Authentication, Dynamic Distributed Key Infrastructures, Dynamic Distributed Key Systems and Method for Identity Management, Authentication Servers, Data Security and Preventing Man-in-the-Middle Attacks, Side Channel Attacks, Botnet Attacks, and Credit Card and Financial Transaction Fraud, Mitigating Biometric False Positives and False Negatives, and Controlling Life of Accessible Data in the Cloud ",Andre Jacques Brisson,Andre Jacques Brisson,2006-04-25,2013-02-11,2013-08-29,,https://patents.google.com/patent/US20130227286A1/en,https://patentimages.storage.googleapis.com/48/13/16/e5fb150ff5c4d8/US20130227286A1-20130829-D00000.png
US-9246887-B1,Method and apparatus for securing confidential data for a user in a computer ,Symantec Corporation,"Sourabh Satish, Brian Hernacki",2007-03-28,2014-07-14,2016-01-26,2016-01-26,https://patents.google.com/patent/US9246887B1/en,https://patentimages.storage.googleapis.com/52/1f/48/0df24e4402b09c/US09246887-20160126-D00000.png
WO-2011030221-A2,Enhancements to claims based digital identities ,Avoco Secure Ltd.,"Gerard D. O'brien, James A.L. Porter, Susan E. Morrow, Stephen M. Hitchen, Paul Battersby, Alexandar James John Porter",2009-09-08,2010-09-08,2011-03-17,,https://patents.google.com/patent/WO2011030221A2/en,
US-2009126001-A1,Techniques to manage security certificates ,Microsoft Corporation,"Anton W. Krantz, Niraj Khanchandani",2007-11-08,2007-11-08,2009-05-14,,https://patents.google.com/patent/US20090126001A1/en,https://patentimages.storage.googleapis.com/c7/4b/a7/dfda16a311a283/US20090126001A1-20090514-D00000.png
EP-2115932-B1,Systems and methods for automating certification authority practices ,Tibco Software Inc.,Daniel J. G. Van Der Rijn,2007-02-16,2008-02-06,2019-10-16,2019-10-16,https://patents.google.com/patent/EP2115932B1/en,https://patentimages.storage.googleapis.com/38/8c/df/e88ccd3b52c0e6/imgf0001.png
US-10063523-B2,Crafted identities ,Oracle International Corporation,"Stephen R. Carter, Lloyd Leon Burch, Dale Robert Olds",2005-09-14,2005-09-14,2018-08-28,2018-08-28,https://patents.google.com/patent/US10063523B2/en,https://patentimages.storage.googleapis.com/f4/7c/cb/ba1cc6e8e68500/US10063523-20180828-D00000.png
US-2009319795-A1,Digitally signing documents using identity context information ,Microsoft Corporation,"Tariq Sharif, Arun K. Nanda, Craig H. Wittenberg, Lucas R. Melton, Richard Randall, Kim Cameron, Hervey O. Wilson",2008-06-20,2008-06-20,2009-12-24,,https://patents.google.com/patent/US20090319795A1/en,https://patentimages.storage.googleapis.com/e5/78/6b/1c1981bca9c2ea/US20090319795A1-20091224-D00000.png
US-7698426-B2,Using social domains to manage a domain name registrant's social websites ,"The Go Daddy Group, Inc.","Wayne Thayer, Craig Condit, John Paxton",2008-02-01,2008-02-01,2010-04-13,2010-04-13,https://patents.google.com/patent/US7698426B2/en,https://patentimages.storage.googleapis.com/ec/92/ad/949777c3d99806/US07698426-20100413-D00000.png
US-7698425-B2,Systems for managing a domain name registrant's social websites ,"The Go Daddy Group, Inc.","Wayne Thayer, Craig Condit, John Paxton",2008-02-01,2008-02-01,2010-04-13,2010-04-13,https://patents.google.com/patent/US7698425B2/en,https://patentimages.storage.googleapis.com/0c/76/50/a490e4ec65256f/US07698425-20100413-D00000.png
US-8346265-B2,Secure communication network user mobility apparatus and methods ,Alcatel Lucent,"Lyle Strub, Clifford Grossner, Laura Mihaela Serghi",2006-06-20,2006-08-17,2013-01-01,2013-01-01,https://patents.google.com/patent/US8346265B2/en,https://patentimages.storage.googleapis.com/3d/ea/8f/70f9bba8a73ee1/US08346265-20130101-D00000.png
KR-101276201-B1,"Identity management server, system and method using the same ",한국전자통신연구원,"김수형, 조영섭, 조진만, 조상래, 최대선, 노종혁, 김승현, 정관수, 김덕진, 진승헌",2009-11-23,2009-11-23,2013-06-18,2013-06-18,https://patents.google.com/patent/KR101276201B1/en,https://patentimages.storage.googleapis.com/24/84/70/da25406e845a96/112009071902473-pat00001.png
US-2011302412-A1,Pseudonymous public keys based authentication ,"Leiwen Deng, Aleksandar Kuzmanovic","Leiwen Deng, Aleksandar Kuzmanovic",2008-10-08,2011-06-06,2011-12-08,,https://patents.google.com/patent/US20110302412A1/en,https://patentimages.storage.googleapis.com/fd/ff/f3/b48be0a0f9a8bb/US20110302412A1-20111208-D00000.png
