id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2014075473-A1,Method and apparatus for television program promotion ,"Simulmedia, Inc.","Jeffrey Storan, Patrick Angeles, Dave Morgan",2009-03-13,2013-11-13,2014-03-13,,https://patents.google.com/patent/US20140075473A1/en,https://patentimages.storage.googleapis.com/c4/09/89/b59522eb1f292a/US20140075473A1-20140313-D00000.png
CN-103249045-B,"A kind of methods, devices and systems of identification ",华为技术有限公司,夏潘斌,2013-05-13,2013-05-13,2016-08-10,2016-08-10,https://patents.google.com/patent/CN103249045B/en,
US-2014351146-A1,Authentication for a commercial transaction using a mobile module ,Microsoft Corporation,"Bruce E. Johnson, Chung Webster-Lam",2005-04-19,2014-08-12,2014-11-27,,https://patents.google.com/patent/US20140351146A1/en,https://patentimages.storage.googleapis.com/ec/59/fd/891f75714bc9d0/US20140351146A1-20141127-D00000.png
US-2016300219-A1,All-in-one proximity payment device with local authentication ,Mastercard International Incorporated,"Elizabeth M. Foran-Owens, John Wankmueller, Cristian Radu",2006-06-08,2016-06-21,2016-10-13,,https://patents.google.com/patent/US20160300219A1/en,https://patentimages.storage.googleapis.com/10/93/b8/2dd5360ec06e45/US20160300219A1-20161013-D00000.png
US-8214451-B2,Network service version management ,Alcatel Lucent,"Clifford Grossner, Laura Mihaela Serghi, Piragash Velummylum",2007-01-19,2007-01-19,2012-07-03,2012-07-03,https://patents.google.com/patent/US8214451B2/en,https://patentimages.storage.googleapis.com/35/5b/8c/956d6c37a00073/US08214451-20120703-D00000.png
US-7277202-B2,Method for matching printing ink colors ,Flint Group Incorporated,Domingo Q Chan,1999-10-11,2006-05-04,2007-10-02,2007-10-02,https://patents.google.com/patent/US7277202B2/en,https://patentimages.storage.googleapis.com/US7277202B2/US07277202-20071002-D00000.png
EP-1585286-B1,Credential roaming ,"Microsoft Technology Licensing, LLC","David B. Cross, Hao Zhuang, Philip J. Hallin, Xiaohong Su",2004-04-09,2005-04-01,2017-01-18,2017-01-18,https://patents.google.com/patent/EP1585286B1/en,https://patentimages.storage.googleapis.com/54/9b/a9/8bed220376b08d/imgf0001.png
US-9761957-B2,Providing wireless service at a venue using horn antennas ,Verizon Patent And Licensing Inc.,Doug KWIATKOWSKI,2014-08-21,2014-08-21,2017-09-12,2017-09-12,https://patents.google.com/patent/US9761957B2/en,https://patentimages.storage.googleapis.com/46/68/6e/bc44e8c1769a75/US09761957-20170912-D00000.png
US-2015268210-A1,Programmable carbon monoxide safety device ,"Daydream Believers, Llc C/O Clear The Air Now, Llc",Michael Cristoforo,2011-05-02,2015-06-08,2015-09-24,,https://patents.google.com/patent/US20150268210A1/en,https://patentimages.storage.googleapis.com/98/c9/4b/7567cd97d79c88/US20150268210A1-20150924-D00000.png
US-7725393-B2,Application service provider and automated transaction machine system and method ,"Diebold Self-Service Systems A Division Of Diebold, Incorporated","Jay Paul Drummond, Dale H. Blackson, Mark D. Smith",1996-11-27,2003-02-03,2010-05-25,2010-05-25,https://patents.google.com/patent/US7725393B2/en,https://patentimages.storage.googleapis.com/18/ab/87/e4a765a197d6d3/US07725393-20100525-D00000.png
US-8635457-B2,Data certification methods and apparatus ,Cryptomathic Ltd.,"Jonathan Roshan Tuliani, Michael Bursell",2004-09-02,2005-08-16,2014-01-21,2014-01-21,https://patents.google.com/patent/US8635457B2/en,https://patentimages.storage.googleapis.com/bc/19/64/7807fb0426147d/US08635457-20140121-D00000.png
US-6901304-B2,Item tracking system architectures providing real-time visibility to supply chain ,Sap Aktiengesellschaft,"Richard J. Swan, Peter S. Ebert, Tao Lin, Jie Weng, Hartmut K. Vogler, Brian S. Mo",2002-01-11,2002-08-30,2005-05-31,2005-05-31,https://patents.google.com/patent/US6901304B2/en,https://patentimages.storage.googleapis.com/3f/7f/9e/9ada77053bc187/US06901304-20050531-D00000.png
CA-2635088-C,Tiered achievement system ,"Microsoft Corporation, Benjamin F. Kilgore, Michal Bortnik, Patrick W. O'kelley Ii, Vincent H. Curley, Alan T. Shen, Microsoft Technology Licensing, Llc","Benjamin F. Kilgore, Michal Bortnik, Patrick W. O'kelley Ii, Vincent H. Curley, Alan T. Shen",2006-01-20,2006-12-11,2015-11-24,2015-11-24,https://patents.google.com/patent/CA2635088C/en,
KR-100978053-B1,Method and apparatus for initializing a secure element in a wireless terminal ,노키아 코포레이션,라우리 페소넨,2005-11-02,2006-10-27,2010-08-25,2010-08-25,https://patents.google.com/patent/KR100978053B1/en,https://patentimages.storage.googleapis.com/d1/f4/c1/745dd9575ff911/112008033104317-pct00001.png
EP-1352534-B1,A method of invoking privacy ,Nokia Corporation,"Jan Kall, Ahti Muhonen, Michael Mulligan",2001-01-04,2001-04-09,2006-11-08,2006-11-08,https://patents.google.com/patent/EP1352534B1/en,https://patentimages.storage.googleapis.com/eb/0b/67/7a6e7b334c6a97/imgf0001.png
AU-2006236243-B2,Network commercial transactions ,Microsoft Corporation,"Bruce E. Johnson, Chung Webster-Lam",2005-04-19,2006-04-19,2011-03-24,2011-03-24,https://patents.google.com/patent/AU2006236243B2/en,
US-8535165-B2,Setting up on-line game sessions out of a game context ,Microsoft Corporation,"Patrick W. O'Kelley, J. Clinton Paul Fowler, Johan Peter Hansen, William B. Fulton, Jerry Alan Johnson",2005-06-20,2012-07-13,2013-09-17,2013-09-17,https://patents.google.com/patent/US8535165B2/en,https://patentimages.storage.googleapis.com/a0/40/9f/ea744aab013965/US08535165-20130917-D00000.png
US-8886935-B2,"Key management device, system and method having a rekey mechanism ","Kabushiki Kaisha Toshiba, Telcordia Technologies Inc.","Yoshihiro Ohba, Mitsuru Kanda, Subir Das, David Famolari",2010-04-30,2011-03-23,2014-11-11,2014-11-11,https://patents.google.com/patent/US8886935B2/en,https://patentimages.storage.googleapis.com/c7/dd/fd/e776e7df965cb1/US08886935-20141111-D00000.png
DE-102017121834-A1,System and method for determining the location of a mobile device relative to the vehicle cabin ,"Ford Global Technologies, Llc","Vivekanandh Elangovan, John Robert Van Wiemeersch, Daniel M. King, Kevin Thomas Hille",2016-09-22,2017-09-20,2018-03-22,,https://patents.google.com/patent/DE102017121834A1/en,https://patentimages.storage.googleapis.com/df/87/0f/389ef0d747b4db/DE102017121834A1_0002.png
US-2016279524-A1,Social matching of game players on-line ,"Microsoft Technology Licensing, Llc","David Shaw, Paul E. Newson, II Patrick W. O'Kelley, William B. Fulton",2004-12-08,2016-06-03,2016-09-29,,https://patents.google.com/patent/US20160279524A1/en,https://patentimages.storage.googleapis.com/10/3b/04/ae36bb7bdabad4/US20160279524A1-20160929-D00000.png
AU-2006336517-B2,Join in-progress on-line game session ,Microsoft Corporation,"Michal Bortnik, Johan Peter Hansen, James Jen, Patrick W. O'kelley, Steve Proteau, David Shaw",2006-01-20,2006-12-29,2011-09-01,2011-09-01,https://patents.google.com/patent/AU2006336517B2/en,
AU-2006336232-B2,Computer-based gaming groups ,Microsoft Corporation,"Michal Bortnik, Johan Peter Hansen, Jerry Alan Johnson, Boyd Cannon Multerer, Patrick W. O'kelley",2006-01-20,2006-12-11,2012-06-21,2012-06-21,https://patents.google.com/patent/AU2006336232B2/en,
US-7716489-B1,Access control method for disconnected automation systems ,"Rockwell Automation Technologies, Inc.","David D. Brandt, Michael A. Bush, Brian A. Batke, Mark B. Anderson, Jeffrey A. Shearer, Craig D. Anderson",2004-09-29,2004-09-29,2010-05-11,2010-05-11,https://patents.google.com/patent/US7716489B1/en,https://patentimages.storage.googleapis.com/US7716489B1/US07716489-20100511-D00000.png
CN-101925891-B,System for handoff of aircraft-based content delivery to enable passengers to receive remainder of selected content from terrestrial location ,Aircell有限公司,"E·勒蒙德, A·K.·查里, B·A.·劳尔, R·C.·邓纳姆, T·E.·魏格曼, J·M.·克鲁兹, D·G.·斯拉德基, M·A.·莫法特, K·陶尔戈什",2008-01-28,2008-11-18,2014-11-12,2014-11-12,https://patents.google.com/patent/CN101925891B/en,
US-8581713-B1,Automated geo-fence boundary configuration and activation ,"Gordon*Howard Associates, Inc.","Gerald A. Morgan, Stanley G. Schwarz",2008-12-12,2013-06-14,2013-11-12,2013-11-12,https://patents.google.com/patent/US8581713B1/en,https://patentimages.storage.googleapis.com/28/e8/aa/5854b5d9fea377/US08581713-20131112-D00000.png
US-7603291-B2,Multi-modal sales applications ,Sap Aktiengesellschaft,"Samir Raiyani, Jie Weng, Li Gong, Jordan Anderson, Wai Or, Ju-Kay Kwek, John Hanley",2003-03-14,2003-12-23,2009-10-13,2009-10-13,https://patents.google.com/patent/US7603291B2/en,https://patentimages.storage.googleapis.com/US7603291B2/US07603291-20091013-D00000.png
US-7025675-B2,Video game characters having evolving traits ,"Digenetics, Inc.","David B. Fogel, Timothy J. Hays, Douglas R. Johnson, Thomas P. Lang, Jr.",2000-12-26,2003-08-29,2006-04-11,2006-04-11,https://patents.google.com/patent/US7025675B2/en,https://patentimages.storage.googleapis.com/7c/58/37/b6ed6d941ffdad/US07025675-20060411-D00003.png
US-8425331-B2,"User interface for viewing aggregated game, system and personal information ",Microsoft Corporation,"Michal Bortnik, Paolo V. Malabuyo, Steven Ryan Gunn, James David Macauley, II Patrick W. O'Kelley",2004-12-07,2004-12-07,2013-04-23,2013-04-23,https://patents.google.com/patent/US8425331B2/en,https://patentimages.storage.googleapis.com/56/60/20/db1505d174846a/US08425331-20130423-D00000.png
ES-2250377-T5,Small organic molecules regulating the cell proliferation. ,"Curis, Inc.","Anthony David Baxter, Edward Andrew Boyd, Maria Frank-Kamenetsky, Oivin M. Guicherit, Jeffrey Porter, Stephen Price, Lee E. Rubin",2000-03-30,2001-03-30,2010-04-06,2010-04-06,https://patents.google.com/patent/ES2250377T5/en,
US-7181764-B2,System and method for a subscription model trusted email database for use in antispam ,Yahoo! Inc.,"Jing Zhu, George Hu",2003-11-04,2004-10-28,2007-02-20,2007-02-20,https://patents.google.com/patent/US7181764B2/en,https://patentimages.storage.googleapis.com/US7181764B2/US07181764-20070220-D00000.png
US-8094810-B2,Unidirectional proxy re-encryption ,"Massachusetts Institute Of Technology, The Johns Hopkins University","Susan R. Hohenberger, Kevin Fu, Giuseppe Ateniese, Matthew Green",2006-02-03,2006-02-03,2012-01-10,2012-01-10,https://patents.google.com/patent/US8094810B2/en,https://patentimages.storage.googleapis.com/78/49/cd/ecdd4f3141d432/US08094810-20120110-D00000.png
JP-5243952-B2,Systems and methods for providing feedback on game players and improving social matchmaking (SOCIALMATCHMAKING) ,マイクロソフト  コーポレーション,"ダブリュ．オーケリー  ザ  セカンド パトリック, ディー．ラム スティーブン, ボルトニク ミハル, ピーター  ハンセン ヨハン",2005-04-19,2006-04-19,2013-07-24,2013-07-24,https://patents.google.com/patent/JP5243952B2/en,https://patentimages.storage.googleapis.com/59/97/57/5f58cf8f2e1002/0005243952-2.png
CN-1165189-C,Method for debugging and testing mobile communication device software in safety environment ,摩托罗拉公司,"林纪涵, L・盖格, 罗伯特L·盖格, 斯C・王, 亚历克斯C·王, ・旺初, 桑贾伊·旺初, こ, 艾伦W·陈, R・史密斯, 罗纳德R·史密斯",2000-12-20,2001-12-20,2004-09-01,2004-09-01,https://patents.google.com/patent/CN1165189C/en,
US-7155738-B2,System and method for managing a trusted email datastore ,Yahoo! Inc.,"Jing Zhu, George Hu",2003-11-04,2004-07-08,2006-12-26,2006-12-26,https://patents.google.com/patent/US7155738B2/en,https://patentimages.storage.googleapis.com/US7155738B2/US07155738-20061226-D00000.png
CN-101729256-B,"Security certificate method based on fingerprint, cryptographic technology and fragile digital watermark ","深圳宝嘉电子设备有限公司, 深圳市宝嘉软件技术有限公司","刘连生, 刘海生",2008-10-24,2008-10-24,2012-08-08,2012-08-08,https://patents.google.com/patent/CN101729256B/en,
US-6721400-B2,Power and telecommunications access vending machine ,"Poweroasis, Inc.","Charles C. Schelberg, Jr., Thomas M. Duff, Jr.",1997-02-06,2002-10-15,2004-04-13,2004-04-13,https://patents.google.com/patent/US6721400B2/en,https://patentimages.storage.googleapis.com/4c/40/1e/80b7764ff08c14/US06721400-20040413-D00000.png
CN-101390333-B,Account linking with privacy keys ,微软公司,"K·卡梅伦, A·K·纳恩达",2006-02-24,2007-01-19,2011-05-18,2011-05-18,https://patents.google.com/patent/CN101390333B/en,
US-10146947-B1,Systems and methods for generating and maintaining immutable digital meeting records within distributed network nodes ,Northern Trust Corporation,"Justin Chapman, Andrew Czupek, Andrew Monks, Anthony Stevens, Arijit Das, Wayne Hannaway, Zabrina Smith",2017-12-18,2018-05-17,2018-12-04,2018-12-04,https://patents.google.com/patent/US10146947B1/en,https://patentimages.storage.googleapis.com/96/76/8e/f53d28ca3aa00b/US10146947-20181204-D00000.png
US-7395215-B2,Portable personal health information package ,Amos Grushka,Amos Grushka,2001-11-08,2002-11-08,2008-07-01,2008-07-01,https://patents.google.com/patent/US7395215B2/en,https://patentimages.storage.googleapis.com/US7395215B2/US07395215-20080701-D00000.png
US-7979698-B2,Apparatus and method for proving authenticity with personal characteristics ,"Hewlett-Packard Development Company, L.P.",Joseph D. Wong,2003-02-19,2003-02-19,2011-07-12,2011-07-12,https://patents.google.com/patent/US7979698B2/en,https://patentimages.storage.googleapis.com/47/b1/20/c825dc3c0d8744/US07979698-20110712-D00000.png
US-10171476-B2,System and method for protecting the privacy of identity and financial information of the consumer conducting online business ,Sal Khan,Sal Khan,2015-01-12,2016-02-15,2019-01-01,2019-01-01,https://patents.google.com/patent/US10171476B2/en,https://patentimages.storage.googleapis.com/52/19/5f/0b662830911129/US10171476-20190101-D00000.png
US-7543741-B2,"System, method and program product for credit card transaction validation ",Robert Lovett,Robert Lovett,2005-06-13,2006-06-02,2009-06-09,2009-06-09,https://patents.google.com/patent/US7543741B2/en,
CN-105577665-B,Identity and access control management system and method under a kind of cloud environment ,西安电子科技大学,"杨力, 黄贤哲, 马建峰, 姜奇, 张俊伟, 韦腾",2015-12-24,2015-12-24,2019-06-18,2019-06-18,https://patents.google.com/patent/CN105577665B/en,
CN-101923660-B,Dynamic password identity authorization system and method based on RFID ,上海众人网络安全技术有限公司,谈剑锋,2010-09-07,2010-09-07,2012-10-24,2012-10-24,https://patents.google.com/patent/CN101923660B/en,
US-2008289020-A1,Identity Tokens Using Biometric Representations ,Microsoft Corporation,"Kim Cameron, Arun K. Nanda",2007-05-15,2007-05-15,2008-11-20,,https://patents.google.com/patent/US20080289020A1/en,https://patentimages.storage.googleapis.com/US20080289020A1/US20080289020A1-20081120-D00000.png
US-2013219481-A1,Cyberspace Trusted Identity (CTI) Module ,Robert Matthew Voltz,Robert Matthew Voltz,2012-02-16,2013-01-17,2013-08-22,,https://patents.google.com/patent/US20130219481A1/en,https://patentimages.storage.googleapis.com/cb/8c/49/ca89ff2cb0dd1e/US20130219481A1-20130822-D00000.png
FR-2960671-A1,Method of securing digital data and identity in particular in process using information and communication technology ,Inst Telecom Telecom Paris Tech,"Philippe Laurier, Michel Riguidel",2010-06-01,2010-06-01,2011-12-02,,https://patents.google.com/patent/FR2960671A1/en,
US-2003078880-A1,Method and system for electronically signing and processing digital documents ,"Nancy Alley, Jonathan Kearns, Kelly Purcell","Nancy Alley, Jonathan Kearns, Kelly Purcell",1999-10-08,2002-11-19,2003-04-24,,https://patents.google.com/patent/US20030078880A1/en,https://patentimages.storage.googleapis.com/d0/cb/74/a2858274798ada/US20030078880A1-20030424-D00000.png
US-2005124320-A1,System and method for the light-weight management of identity and related information ,"Johannes Ernst, Tammy Ernst","Johannes Ernst, Tammy Ernst",2003-12-09,2004-12-08,2005-06-09,,https://patents.google.com/patent/US20050124320A1/en,https://patentimages.storage.googleapis.com/79/f3/be/12b6a62cc6f9a7/US20050124320A1-20050609-D00000.png
US-9892390-B2,"Digital content packaging, licensing and consumption ","Microsoft Technology Licensing, Llc","Patrik Schnell, Alexandre V. Grigorovitch, James M. Alkove",2007-12-12,2007-12-12,2018-02-13,2018-02-13,https://patents.google.com/patent/US9892390B2/en,https://patentimages.storage.googleapis.com/5d/88/10/8bbfc0f83e3c79/US09892390-20180213-D00000.png
US-9805213-B1,Identity validation and verification system and associated methods ,James F. Kragh,James F. Kragh,2009-06-03,2016-02-19,2017-10-31,2017-10-31,https://patents.google.com/patent/US9805213B1/en,https://patentimages.storage.googleapis.com/ac/41/e7/33b7c573eab42d/US09805213-20171031-D00000.png
EP-1233593-A2,Digital credential monitoring ,Hewlett-Packard Company,"Richard Brown, Marco Casassa-Mont",2001-02-20,2002-02-19,2002-08-21,,https://patents.google.com/patent/EP1233593A2/en,https://patentimages.storage.googleapis.com/de/f7/60/8faee9887e681a/00280001.png
US-2006174350-A1,Methods and apparatus for optimizing identity management ,"Navio Systems, Inc.","Stefan Roever, Kevin Collins, Alex Clark, James Bruce",2005-02-03,2005-04-29,2006-08-03,,https://patents.google.com/patent/US20060174350A1/en,https://patentimages.storage.googleapis.com/4c/8a/94/a1f87e920829a7/US20060174350A1-20060803-D00000.png
US-2018225660-A1,Systems and methods for issuing and tracking digital tokens within distributed network nodes ,Northern Trust Corporation,"Justin Chapman, Andrew Czupek, Andrew Monks, Anthony Stevens, Arijit Das, Christopher Price, Wayne Hannaway, Zabrina Smith",2017-02-06,2017-12-18,2018-08-09,,https://patents.google.com/patent/US20180225660A1/en,https://patentimages.storage.googleapis.com/0f/34/12/ee2e5da750d427/US20180225660A1-20180809-D00000.png
US-7315941-B2,Multi-certificate revocation using encrypted proof data for proving certificate's validity or invalidity ,Ntt Docomo Inc.,"Zulfikar Amin Ramzan, Craig B. Gentry, Bernhard Bruhn",2004-12-17,2005-12-14,2008-01-01,2008-01-01,https://patents.google.com/patent/US7315941B2/en,https://patentimages.storage.googleapis.com/US7315941B2/US07315941-20080101-D00000.png
US-8538065-B2,Systems for verifying person's identity through person's social circle using person's photograph ,"Go Daddy Operating Company, LLC","James M. Bladel, Yong Lee, Noah D. Plumb, Wayne Thayer",2011-09-20,2011-09-20,2013-09-17,2013-09-17,https://patents.google.com/patent/US8538065B2/en,https://patentimages.storage.googleapis.com/57/b8/0a/df244007bfa3e7/US08538065-20130917-D00000.png
US-2004205243-A1,System and a method for managing digital identities ,"Hans Hurvig, Nikolaj Nyholm","Hans Hurvig, Nikolaj Nyholm",2001-03-09,2002-03-06,2004-10-14,,https://patents.google.com/patent/US20040205243A1/en,https://patentimages.storage.googleapis.com/da/5b/e5/3338c8f255dbdb/US20040205243A1-20041014-D00000.png
US-7580896-B2,Automated banking machine and system ,"Diebold, Incorporated","Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Joseph C. Ess, Mark A. Moales, David W. Weis, Mark D. Smith, James Church",1996-11-27,2008-02-19,2009-08-25,2009-08-25,https://patents.google.com/patent/US7580896B2/en,https://patentimages.storage.googleapis.com/US7580896B2/US07580896-20090825-D00000.png
US-2003115475-A1,Biometrically enhanced digital certificates and system and method for making and using ,"Russo Anthony P., Howell Mark J., Thorsten Roske, Mccoy Peter A.","Anthony Russo, Mark Howell, Thorsten Roske, Peter McCoy",2001-07-12,2002-07-12,2003-06-19,,https://patents.google.com/patent/US20030115475A1/en,https://patentimages.storage.googleapis.com/56/5f/81/b1d94422868a1e/US20030115475A1-20030619-D00000.png
CN-104104672-B,The method that dynamic authorization code is established in identity-based certification ,重庆智韬信息技术中心,任明和,2014-06-30,2014-06-30,2017-11-10,2017-11-10,https://patents.google.com/patent/CN104104672B/en,
US-2010257539-A1,"System, method and apparatus for providing functions to applications on a digital electronic device ","Krishnakumar Narayanan, John Michael Grubbs","Krishnakumar Narayanan, John Michael Grubbs",2009-03-31,2010-03-31,2010-10-07,,https://patents.google.com/patent/US20100257539A1/en,https://patentimages.storage.googleapis.com/38/eb/e1/8d9e628ff57350/US20100257539A1-20101007-D00000.png
US-10692085-B2,Secure electronic payment ,Yoti Holding Limited,"Quirino Zagarese, Francisco Angel Garcia RODRIGUEZ, Piers Powlesland, Paolo Greci, Laurence Withers, Eleanor Simone Frederika LOUGHLIN-MCHUGH, Roman Edward SZCZESNIAK",2015-02-13,2017-11-09,2020-06-23,2020-06-23,https://patents.google.com/patent/US10692085B2/en,https://patentimages.storage.googleapis.com/42/a3/90/630b3ff7d980b7/US10692085-20200623-D00000.png
CN-104200746-B,A kind of glass or the false proof preparation method for reviewing mark of ceramic ,成都天钥科技有限公司,陈雨霖,2013-08-27,2014-08-26,2017-06-27,2017-06-27,https://patents.google.com/patent/CN104200746B/en,
CN-100377521-C,Personal authentication device and method thereof ,"财团法人工业技术研究院, 孔祥重",孔祥重,2003-05-23,2004-05-24,2008-03-26,2008-03-26,https://patents.google.com/patent/CN100377521C/en,
US-2009305667-A1,Method and system for mobile identity verification and security ,Schultz Michael J,Michael J. Schultz,2007-04-24,2009-05-06,2009-12-10,,https://patents.google.com/patent/US20090305667A1/en,https://patentimages.storage.googleapis.com/US20090305667A1/US20090305667A1-20091210-D00000.png
US-2008168539-A1,Methods and systems for federated identity management ,Joseph Stein,Joseph Stein,2007-01-05,2007-01-05,2008-07-10,,https://patents.google.com/patent/US20080168539A1/en,https://patentimages.storage.googleapis.com/US20080168539A1/US20080168539A1-20080710-D00000.png
US-2005289474-A1,Presentation of information based on digital identities ,"Ayman, Llc","Adarbad Master, Nigel Simmons, Ayman Hariri",2004-06-23,2004-06-23,2005-12-29,,https://patents.google.com/patent/US20050289474A1/en,https://patentimages.storage.googleapis.com/d0/a9/e8/2fbe9435697627/US20050289474A1-20051229-D00000.png
US-2007203852-A1,Identity information including reputation information ,Microsoft Corporation,"Kim Cameron, Arun Nanda",2006-02-24,2006-02-24,2007-08-30,,https://patents.google.com/patent/US20070203852A1/en,https://patentimages.storage.googleapis.com/d8/2b/1c/262eaab1321571/US20070203852A1-20070830-D00000.png
US-10498720-B2,System and method of providing identity verification services ,United States Postal Service,"Timothy M. Moran, Jane E. Quenk, Douglas Paul Glair, Charles P. McLellan",2015-06-30,2019-04-29,2019-12-03,2019-12-03,https://patents.google.com/patent/US10498720B2/en,https://patentimages.storage.googleapis.com/d0/d9/a6/85581f0945aa05/US10498720-20191203-D00000.png
CN-102984127-B,User-centered mobile internet identity managing and identifying method ,武汉大学,"王鹃, 谢旭晖, 周斯珺, 宋蕊霞, 杨明, 何琪, 蒋万伟, 余茗婧, 唐西铭, 王勇",2012-11-05,2012-11-05,2015-06-03,2015-06-03,https://patents.google.com/patent/CN102984127B/en,
US-8078880-B2,Portable personal identity information ,Microsoft Corporation,"Arun K. Nanda, Ruchita Bhargava, Lucas R. Melton",2006-07-28,2006-07-28,2011-12-13,2011-12-13,https://patents.google.com/patent/US8078880B2/en,https://patentimages.storage.googleapis.com/c5/b9/72/7ebc442f13eef0/US08078880-20111213-D00000.png
KR-101105296-B1,"Integrated circuit, semiconductor device and id chip ",가부시키가이샤 한도오따이 에네루기 켄큐쇼,"키요시 카토, 준 고야마",2004-02-20,2005-02-18,2012-01-17,2012-01-17,https://patents.google.com/patent/KR101105296B1/en,https://patentimages.storage.googleapis.com/72/fe/54/e9fb6af0e5cfef/112005008642177-pat00001.png
US-7694145-B1,Indicating status for digital signatures ,Adobe Systems Incorporated,"James D. Pravetz, William Ie",2004-04-06,2008-07-28,2010-04-06,2010-04-06,https://patents.google.com/patent/US7694145B1/en,https://patentimages.storage.googleapis.com/US7694145B1/US07694145-20100406-D00000.png
KR-20180016731-A,Multi-tenant identity and data security management cloud services ,오라클 인터내셔날 코포레이션,"바딤 란데르, 다미엔 카루, 게리 피. 콜, 아제이 손드히, 그레그 윌손, 토마스 크나펙",2016-05-11,2017-05-09,2018-02-19,,https://patents.google.com/patent/KR20180016731A/en,https://patentimages.storage.googleapis.com/28/36/2d/22e5b40ea29ffb/pct00001.png
US-2009198618-A1,Device and method for loading managing and using smartcard authentication token and digital certificates in e-commerce ,"Yuen Wah Eva Chan, Henry Fung","Yuen Wah Eva Chan, Henry Fung",2008-01-15,2009-01-14,2009-08-06,,https://patents.google.com/patent/US20090198618A1/en,https://patentimages.storage.googleapis.com/US20090198618A1/US20090198618A1-20090806-D00000.png
US-8943321-B2,User identity management for permitting interworking of a bootstrapping architecture and a shared identity service ,Nokia Corporation,"Silke Holtmanns, Hannes Tschofenig",2009-10-19,2010-10-19,2015-01-27,2015-01-27,https://patents.google.com/patent/US8943321B2/en,https://patentimages.storage.googleapis.com/68/89/2a/0450b478556cf5/US08943321-20150127-D00000.png
US-9088423-B2,System and method for facilitating on call privileges over a digital network ,"American Express Travel Related Services Company, Inc.","Clinton R. Allen, Paul M. Crofts, Jeff W. Fromm",2013-01-11,2014-06-11,2015-07-21,2015-07-21,https://patents.google.com/patent/US9088423B2/en,https://patentimages.storage.googleapis.com/b3/ec/96/ddac8040b8fb3b/US09088423-20150721-D00000.png
US-10630489-B2,Apparatus and method for managing digital certificates ,Sixscape Communications Pte Ltd.,Lawrence Hughes,2015-03-25,2016-01-15,2020-04-21,2020-04-21,https://patents.google.com/patent/US10630489B2/en,https://patentimages.storage.googleapis.com/f5/32/3f/70de796abc227c/US10630489-20200421-D00000.png
US-10341410-B2,Security tokens for a multi-tenant identity and data security management cloud service ,Oracle International Corporation,"Vadim Lander, Ajay Sondhi",2016-05-11,2017-03-27,2019-07-02,2019-07-02,https://patents.google.com/patent/US10341410B2/en,https://patentimages.storage.googleapis.com/fb/f3/f6/44791a6fcf8bee/US10341410-20190702-D00000.png
US-8392702-B2,Token-based management system for PKI personalization process ,General Instrument Corporation,"Xin Qiu, Eric Sprunk, Liqiang Chen, Jason Pasion",2007-07-27,2008-07-17,2013-03-05,2013-03-05,https://patents.google.com/patent/US8392702B2/en,https://patentimages.storage.googleapis.com/da/0c/dd/5ba418c6fb9f68/US08392702-20130305-D00000.png
US-7743252-B2,"Use of modular roots to perform authentication including, but not limited to, authentication of validity of digital certificates ","Ntt Docomo, Inc.","Zulfikar Amin Ramzan, Craig B. Gentry, Bernhard Bruhn",2004-12-17,2006-06-16,2010-06-22,2010-06-22,https://patents.google.com/patent/US7743252B2/en,https://patentimages.storage.googleapis.com/05/fa/4b/021beb9036edca/US07743252-20100622-D00000.png
US-2005216953-A1,System and method for verification of identity ,Ellingson John F,John Ellingson,2000-01-21,2005-02-10,2005-09-29,,https://patents.google.com/patent/US20050216953A1/en,https://patentimages.storage.googleapis.com/3d/24/5f/429a8663a4491f/US20050216953A1-20050929-D00000.png
KR-20050103977-A,Camera and digital watermarking systems and methods ,디지맥 코포레이션,"트렌트 제이. 브런디지, 토니 에프. 로드리구에즈, 스티븐 마이클 쇼볼리, 브라이언 라브렉",2003-03-06,2004-03-05,2005-11-01,,https://patents.google.com/patent/KR20050103977A/en,
US-10511589-B2,Single logout functionality for a multi-tenant identity and data security management cloud service ,Oracle International Corporation,"Jay Vijay GANGAWANE, Binoy JOSEPH, Bhavik SANKESARA, Mrudul Pradeep Uchil",2016-09-14,2017-09-14,2019-12-17,2019-12-17,https://patents.google.com/patent/US10511589B2/en,https://patentimages.storage.googleapis.com/0f/be/b6/fa4ff2ae4c0bd9/US10511589-20191217-D00000.png
CN-101997689-B,USB (universal serial bus) identity authentication method based on voiceprint recognition and system thereof ,吉林大学,"林琳, 孙晓颖, 陈建, 燕学智, 胡封晔, 温泉, 王波, 魏小丽",2010-11-19,2010-11-19,2012-08-08,2012-08-08,https://patents.google.com/patent/CN101997689B/en,
US-2009007192-A1,"On board wireless digital entertainment, communication and information system for mass transportation medium ",Gajendra Prasad Singh,Gajendra Prasad Singh,2007-06-28,2008-06-24,2009-01-01,,https://patents.google.com/patent/US20090007192A1/en,https://patentimages.storage.googleapis.com/US20090007192A1/US20090007192A1-20090101-D00000.png
CN-104756481-B,The home wiring control function of smart machine system ,环球电子有限公司,"勃兰特·汤普森, 帕特里克·H·海斯",2012-09-04,2013-08-20,2018-08-07,2018-08-07,https://patents.google.com/patent/CN104756481B/en,
