search URL:,https://patents.google.com/?q=%22digital+identity%22&before=priority:19991231&after=priority:19000101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-6950860-B1,Method and system for integrating building services by developing and loading an adapter element for each of the devices and applications of plurality of integrated building services to encapsulate the plurality of integrated building services with a standard interconnection behavior ,"Master Solutions, Inc.","Barry Scott Farah, Randall Scott Welsch, Paul Mike Canaday, Albert William Butkus, Craig William Vollenweider",1999-07-02,2000-06-24,2005-09-27,2005-09-27,https://patents.google.com/patent/US6950860B1/en,https://patentimages.storage.googleapis.com/f3/d3/83/d08223084d77de/US06950860-20050927-D00000.png
WO-0028452-A1,Secure architecture for exchange executes digitally signed contracts ,Secure Accounts Ltd.,"Robert Green, Jeremy Stammers, Vincent Cate, Sean Hastings",1998-11-05,1999-11-03,2000-05-18,,https://patents.google.com/patent/WO2000028452A1/en,
CN-2254849-Y,Bicycle frame with large numeral mark ,雷作坚,雷作坚,1995-12-22,1995-12-22,1997-05-28,1997-05-28,https://patents.google.com/patent/CN2254849Y/en,https://patentimages.storage.googleapis.com/23/5e/fd/0d61b86faa3c4e/Y9524635900051.png
US-4136263-A,Telephone system having space divided speech channels and a separate time divided data highway ,Thorn-Ericsson Telecommunications (Mfg.) Limited,Ioan H. Williams,1972-10-02,1977-06-23,1979-01-23,1979-01-23,https://patents.google.com/patent/US4136263A/en,https://patentimages.storage.googleapis.com/59/6c/dd/aba02c947d3acb/US4136263-drawings-page-2.png
CA-2106283-A1,Electronic personalized information prevention device ,"Loui Sansfacon, I.D. Concept International",Loui Sansfacon,1993-09-15,1993-09-15,1995-03-16,,https://patents.google.com/patent/CA2106283A1/en,
EP-1257937-A1,Ca in a card ,"Elad Barkan, Nir Barkan","Elad Barkan, Nir Barkan",1999-07-07,1999-07-07,2002-11-20,,https://patents.google.com/patent/EP1257937A1/en,
WO-0139428-A2,Method and system for protecting of user privacy ,"Geopartners Research, Inc.",James F. Moore,1999-11-24,2000-11-24,2001-05-31,,https://patents.google.com/patent/WO2001039428A2/en,
KR-0145775-B1,Automatic door open/close apparatus of id recognition for key phone system ,"김광호, 삼성전자주식회사",한성익,1994-05-31,1994-05-31,1998-08-17,1998-08-17,https://patents.google.com/patent/KR0145775B1/en,
WO-0116828-A1,System and method for conducting financial transactions on an internet enabled electronic funds transfer device ,"Fundsxpress Financial Network, Inc.","John A. Burns, Daniel Mallinger, Matthew W. Kinman, Samuel David Hartman, David Steven Blumenthal, Joyce Ann Konigsburg",1999-08-27,2000-08-21,2001-03-08,,https://patents.google.com/patent/WO2001016828A1/en,
FR-2665989-A1,IDENTIFICATION SYSTEM AND MODULE AND APPARATUS AND METHOD FOR READING RESISTIVE CODING VALUE. ,Sundstrand Corp,"Mehr-Ayin Kourosh, Conn William, Luis M Rivera, Andrew L Gale, Phillip A Marsh",1990-08-15,1991-08-13,1992-02-21,,https://patents.google.com/patent/FR2665989A1/en,
CH-694603-A5,Identification method. ,Certicom Corp,"Scott A Vanstone, Donald B Johnson",1997-01-31,1998-02-02,2005-04-15,,https://patents.google.com/patent/CH694603A5/en,
KR-20000006367-A,Digital digitizer coordinate input system ,"에토 요지, 가부시키가이샤 와코무",가쓰라히라유지,1998-06-22,1999-06-22,2000-01-25,,https://patents.google.com/patent/KR20000006367A/en,
CA-2280194-A1,"A method and system allowing a player at a remote location to interactively participate in a live, on-line black jack game ",Brad C. Barrett,Brad C. Barrett,1999-08-12,1999-08-12,2001-02-12,,https://patents.google.com/patent/CA2280194A1/en,
GB-1105601-A,Improvements in or relating to apparatus for air traffic control ,Decca Ltd,Thomas Michael Benyon Wright,1964-03-03,1964-03-03,1968-03-06,,https://patents.google.com/patent/GB1105601A/en,
US-6963333-B1,Automated banking machine apparatus and system ,"Diebold, Incorporated","Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Joseph C. Ess, Mark A. Moales, David W. Weis, Mark D. Smith, James Church",1996-11-27,1998-09-17,2005-11-08,2005-11-08,https://patents.google.com/patent/US6963333B1/en,https://patentimages.storage.googleapis.com/93/08/89/2efc778e53255f/US6963333-drawings-page-2.png
MX-PA99004936-A,Automated banking machine apparatus and system. ,Diebold Inc,W Weis David,1998-05-27,1999-05-27,2005-07-25,,https://patents.google.com/patent/MXPA99004936A/en,
US-7177707-B2,Variable specification functional blocks integrated circuit system suitable for detecting resistor identifications ,Peter Ar-Fu Lam,Peter Ar-Fu Lam,1998-10-09,2002-08-26,2007-02-13,2007-02-13,https://patents.google.com/patent/US7177707B2/en,https://patentimages.storage.googleapis.com/7f/00/d3/088365d8ad64dc/US07177707-20070213-D00000.png
EP-0961246-A2,Methods by which an ATM selectively accesses documents based on the transaction function devices present in the machine ,"Diebold, Incorporated","Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Mark A. Moales, Mark D. Smith, Joseph C. Ess, David W. Weis, James Church",1998-05-27,1999-04-30,1999-12-01,,https://patents.google.com/patent/EP0961246A2/en,https://patentimages.storage.googleapis.com/1a/b3/02/f73651d90dc0d0/01560001.png
RU-2184393-C2,Device having automated apparatus for accomplishing financial operations or automated banking apparatus and method of device operation ,"Дайболд, Инкорпорейтед","Джей Пол ДРАММОНД, Дейл БЛЭКСОН, Боб А. КИЧОН, Джозеф С. ЭСС, Марк А. МОАЛЕС, Дэвид В. ВАЙС, Марк Д. СМИТ, Джеймс ЧЕРЧ",1998-05-27,1999-05-26,2002-06-27,2002-06-27,https://patents.google.com/patent/RU2184393C2/en,https://patentimages.storage.googleapis.com/21/77/5c/81c1c4877f6dea/00000002.png
MX-PA99004934-A,Automated banking machine and system. ,Diebold Inc,Blackson Cale,1998-05-27,1999-05-27,2005-07-25,,https://patents.google.com/patent/MXPA99004934A/en,
EP-1030495-A2,Pre-navigate bean (including testing for download speed in determining whether to access HTTP records) ,"Diebold, Incorporated","Jay Paul Drummond, Dale Blackson, Bob A Cichon, Mark A Moales, Mark D Smith, Joseph C Ess, David W Weis, James Church",1998-05-27,1999-04-30,2000-08-23,,https://patents.google.com/patent/EP1030495A2/en,https://patentimages.storage.googleapis.com/da/8e/38/a46fa498d102ec/01600001.png
JP-2003509775-A,System and method for processing a biometric transmission without using a token using an electronic rule module clearinghouse ,インディヴォス  コーポレイション,"ネド ホフマン，, フィリップ  ディーン ラプスリー，",1999-09-16,2000-09-15,2003-03-11,,https://patents.google.com/patent/JP2003509775A/en,
WO-0106338-A2,Automated banking machine system and development method ,"Diebold, Incorporated","Jay Paul Drummond, James R. Church, Bob A. Cichon, Mark D. Smith, Mikal R. Gilger, David Weis, Jagadesh Myana, Todd Blakeslee, Aravind Dongara, Mark A. Moales, Radhika R Bodapatla",1999-07-20,2000-07-19,2001-01-25,,https://patents.google.com/patent/WO2001006338A2/en,
EP-0516739-B1,Vehicle-pedestrian communication system ,Finance Techniques Et Systemes,Michel Charles Fernand Grasset,1990-02-23,1991-02-22,1995-05-03,1995-05-03,https://patents.google.com/patent/EP0516739B1/en,https://patentimages.storage.googleapis.com/d0/3e/79/1d70cd061294a4/imgf0001.png
MX-PA99004933-A,Automated banking machine apparatus and system. ,Diebold Inc,Church James,1998-05-27,1999-05-27,2005-07-25,,https://patents.google.com/patent/MXPA99004933A/en,
MX-PA99004935-A,Automated banking machine apparatus and system. ,Diebold Inc,Church James,1998-05-27,1999-05-27,2005-07-25,,https://patents.google.com/patent/MXPA99004935A/en,
CA-2478548-C,Automated banking machine system and development method ,"Diebold, Incorporated, Jay Paul Drummond, James R. Church, Bob A. Cichon, Mark D. Smith, Mikal R. Gilger, David Weis, Jagadesh Myana, Todd Blakeslee, Aravind Dongara, Mark A. Moales, Radhika R. Bodapatla","Jay Paul Drummond, James R. Church, Bob A. Cichon, Mark D. Smith, Mikal R. Gilger, David Weis, Jagadesh Myana, Todd Blakeslee, Aravind Dongara, Mark A. Moales, Radhika R. Bodapatla",1999-07-20,2000-07-19,2014-03-11,2014-03-11,https://patents.google.com/patent/CA2478548C/en,
RU-2194310-C2,Device containing bank apparatus and its operation method ,"Дайболд, Инкорпорейтед","Роберт Е. УЗНЕР, Гленда К. ГРИСУОЛД, Омар ЭЛ-КАИССИ, Джеймс ЧЕРЧ, Джей Пол ДРАММОНД, Дейл БЛЭКСОН, Лилей ЧЕН, Боб А. КИЧОН, Марк С. КАВЕРТ, Брэдрик К. ЛЕППЕР, Марк А. МОАЛЕС, Марк Д. СМИТ, Роберт Дж. ЛЕМЛИ, Майкл Е. мл. КАЛИФФ, Шон Д. ДЖОЙС, Филлип С. МУР, Стивен С. СВИНГЛЕР",1998-07-07,1999-05-26,2002-12-10,2002-12-10,https://patents.google.com/patent/RU2194310C2/en,https://patentimages.storage.googleapis.com/04/01/17/1642936a8351a9/00000002.png
RU-2206126-C2,Facility carrying automatic apparatus performing financial operations ( variants ) and way this apparatus functions ,"Дайболд, Инкорпорейтед","Джей Пол ДРАММОНД, Дейл БЛЭКСОН, Боб А. КИЧОН, Джозеф С. ЭСС, Марк С. КАВЕРТ, Марк А. МОАЛЕС, Дэвид В. ВАЙС, Марк Д. СМИТ, Джеймс ЧЕРЧ",1998-05-27,1999-05-26,2003-06-10,2003-06-10,https://patents.google.com/patent/RU2206126C2/en,https://patentimages.storage.googleapis.com/30/01/5c/a8abb66b3270df/00000002.png
EP-1030276-A2,Using server ATM to present device status messages and accessing/operating devices for service activity with browser interface ,"Diebold, Incorporated","Jay Paul Drummond, Dale Blackson, Lilei Chen, Bob A. Cichon, Mark S. Covert, Bradrick Q. Lepper, Mark A. Moales, Mark Smith, Robert J. Lemley, Michael E.Jr. Califf, Shawn D. Joyce, Philip S. Moore, Steven C. Swingler, Robert E. Usner, Glenda Griswold, Omar El-Kaissi, James Church",1998-05-27,1999-04-30,2000-08-23,,https://patents.google.com/patent/EP1030276A2/en,https://patentimages.storage.googleapis.com/c1/c6/e0/a9e5cdc2b6abe0/01580001.png
EP-0961247-A2,Automated transaction machine which operates responsive to HTML documents accessed with a browser ,"Diebold, Incorporated","Jay Paul Drummond, Dale Blackson, Lilci Chen, Bob A. Chicon, Mark S Covert, Bradrick Q. Lepper, Mark A. Moales, Mark D. Smith, Robert J. Lemley, Michael E. Califf, Shawn D. Joyce, Phillip S. Moore, Steven C. Swingler",1998-05-27,1999-04-30,1999-12-01,,https://patents.google.com/patent/EP0961247A2/en,https://patentimages.storage.googleapis.com/95/dd/5c/f215529e7d2e56/01550001.png
EP-1030277-A2,Legacy interface for communication with existing host systems (including passing object features) ,"Diebold, Incorporated"," Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Mark A. Moales, Mark D. Smith, Joseph C. Ess, David W. Weis, Bruce G. Richards, James Church",1998-05-27,1999-04-30,2000-08-23,,https://patents.google.com/patent/EP1030277A2/en,https://patentimages.storage.googleapis.com/fa/b7/5a/aa8bf4e87f14be/01580001.png
US-6970846-B1,Automated banking machine configuration method ,"Diebold, Incorporated","Jay Paul Drummond, Bob A. Cichon, David Weis, James R. Church, Mikal R. Gilger, Jagadesh Myana, Todd Blakeslee, Aravind Dongara, Mark A. Moales, Radhika Bodapatla",1996-11-27,2000-08-14,2005-11-29,2005-11-29,https://patents.google.com/patent/US6970846B1/en,https://patentimages.storage.googleapis.com/5c/81/96/681c915f49a847/US06970846-20051129-D00000.png
US-3188929-A,Type composing apparatus ,Photon Inc,"Rene A Higonnet, Louis M Moyroud",1961-06-28,1961-06-28,1965-06-15,1965-06-15,https://patents.google.com/patent/US3188929A/en,https://patentimages.storage.googleapis.com/42/36/4e/40aec60b4f5f06/US3188929-drawings-page-1.png
CN-1207227-A,Remote control system ,英国电讯有限公司,基思·埃里克·诺尔迪,1996-01-04,1996-12-31,1999-02-03,,https://patents.google.com/patent/CN1207227A/en,https://patentimages.storage.googleapis.com/ec/27/9d/8973de95977785/A9619949700211.png
US-7634433-B1,Automated banking machine and system ,"Diebold, Incorporated","Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Joseph C. Ess, Mark A. Moales, David W. Weis, Mark D. Smith, James Church",1998-11-17,1998-11-17,2009-12-15,2009-12-15,https://patents.google.com/patent/US7634433B1/en,https://patentimages.storage.googleapis.com/ad/24/ed/e9d328719ea0a4/US7634433-drawings-page-2.png
WO-0101362-A1,Security device ,"Michael Morris, Peter Raivid","Michael Morris, Peter Raivid",1999-06-25,2000-06-23,2001-01-04,,https://patents.google.com/patent/WO2001001362A1/en,
US-8121914-B1,Automated banking machine customer profile method ,"Diebold, Incorporated","Jay Paul Drummond, Bob A. Cichon, David Weis, James R. Church, Mikal R. Gilger, Jagadesh Myana, Todd Blakeslee, Aravind Dongara, Mark A. Moales, Radhika Reddy Bodapatla",1996-11-27,2000-08-14,2012-02-21,2012-02-21,https://patents.google.com/patent/US8121914B1/en,https://patentimages.storage.googleapis.com/cb/15/91/a684ad0534fa73/US08121914-20120221-D00000.png
RU-2189638-C2,"Method for document printing with the aid of bank apparatus, automatic bank apparatus (modifications) and method for document printing with its aid ","Дайболд, Инкорпорейтед","Марк С. КАВЕРТ, Джей Пол ДРАММОНД, Дейл БЛЭКСОН, Боб А. КИЧОН, Джозеф С. ЭСС, Марк А. МОАЛЕС, Дэвид В. ВАЙС, Марк Д. СМИТ, Джеймс ЧЕРЧ",1998-05-27,1999-05-26,2002-09-20,2002-09-20,https://patents.google.com/patent/RU2189638C2/en,https://patentimages.storage.googleapis.com/b5/d1/37/2aa925b3f94e51/00000002.png
EP-0961195-A2,Function for mapping the keys of a keypad ,"Diebold, Incorporated","Paul Drummond Jay, Blackson Dale, Bob A Cichon, A Moales Mark, D Smith Mark, C Ess Joseph, W Weis David, Church James",1998-05-27,1999-04-30,1999-12-01,,https://patents.google.com/patent/EP0961195A2/en,https://patentimages.storage.googleapis.com/cd/4f/ae/f32ba424f1c8bd/01600001.png
FR-2501855-A3,Data transmission system between fixed and moving assemblies - uses switching controllers for transmitters and receivers to transfer real=time data through coupling transformer ,Saphymo Stel,"Jacques Gilles, Didier Brisebourg",1981-03-16,1981-03-16,1982-09-17,,https://patents.google.com/patent/FR2501855A3/en,
CA-2435204-C,Automated banking machine and system ,"Diebold, Incorporated, Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Joseph C. Ess, Mark A. Moales, David W. Weis, Mark D. Smith, James Church","Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Joseph C. Ess, Mark A. Moales, David W. Weis, Mark D. Smith, James Church",1998-05-27,1999-05-07,2005-03-29,2005-03-29,https://patents.google.com/patent/CA2435204C/en,
CA-2479399-C,Automated banking machine and system ,"Diebold, Incorporated, Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Joseph C. Ess, Mark A. Moales, David W. Weis, Mark D. Smith, James Church","Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Joseph C. Ess, Mark A. Moales, David W. Weis, Mark D. Smith, James Church",1998-05-27,1999-05-07,2007-02-20,2007-02-20,https://patents.google.com/patent/CA2479399C/en,
CA-2434506-C,Automated banking machine and system ,"Diebold, Incorporated, Mark S. Covert, Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Joseph C. Ess, Mark A. Moales, David W. Weis, Mark D. Smith, James Church","Mark S. Covert, Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Joseph C. Ess, Mark A. Moales, David W. Weis, Mark D. Smith, James Church",1998-05-27,1999-05-07,2004-06-29,2004-06-29,https://patents.google.com/patent/CA2434506C/en,
CA-2421991-C,Automated banking machine and system operative to respond to html documents ,"Diebold, Incorporated, Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Joseph C. Ess, Mark A. Moales, David W. Weis, Mark D. Smith, James Church","Jay Paul Drummond, Dale Blackson, Bob A. Cichon, Joseph C. Ess, Mark A. Moales, David W. Weis, Mark D. Smith, James Church",1998-05-27,1999-05-07,2004-07-13,2004-07-13,https://patents.google.com/patent/CA2421991C/en,
US-5014067-A,Integrated landing system ,"Sundstrand Data Control, Inc.",John P. Chisholm,1990-03-12,1990-03-12,1991-05-07,1991-05-07,https://patents.google.com/patent/US5014067A/en,https://patentimages.storage.googleapis.com/64/3f/32/91b431f98e395f/US5014067-drawings-page-2.png
EP-0573509-B1,Temperature measuring system ,Asea Brown Boveri Ab,Lennart Balgard,1991-02-25,1992-02-21,1996-07-31,1996-07-31,https://patents.google.com/patent/EP0573509B1/en,https://patentimages.storage.googleapis.com/aa/ea/6c/3e1743fae9dd3a/imgf0001.png
US-6265878-B1,Reliable trailer tester ,"Betts Industries, Inc.",Thomas C. Traub,1997-03-20,1998-10-02,2001-07-24,2001-07-24,https://patents.google.com/patent/US6265878B1/en,https://patentimages.storage.googleapis.com/dd/17/ac/10fac017e34ef2/US6265878-drawings-page-2.png
EP-1042740-A2,Method of billing for services and products purchased over a network ,Helsingin Puhelin OYJ - Helsingfors Telefon ABP,Lauri Isotalo,1997-11-26,1998-11-26,2000-10-11,,https://patents.google.com/patent/EP1042740A2/en,
EP-0252131-A1,Remote process control apparatus ,Auditel Systems Pty. Ltd.,Henry Zandberg,1986-01-14,1987-01-13,1988-01-13,,https://patents.google.com/patent/EP0252131A1/en,
EP-0901678-B1,Signal processing arrangements ,Domain Dynamics Limited,Reginald Alfred King,1996-05-29,1997-05-28,2000-07-19,2000-07-19,https://patents.google.com/patent/EP0901678B1/en,https://patentimages.storage.googleapis.com/5f/3e/bc/99bd2451562159/00200001.png
EA-000407-B1,A unitized interface system and integrated circuit for communication package ,Джеффри А. Хармен,Джеффри А. Хармен,1995-03-31,1996-03-29,1999-06-24,,https://patents.google.com/patent/EA000407B1/en,
US-5652573-A,"Apparatus for the acquisition of events, in particular in carrier pigeon racing ",Diehl Gmbh & Co.,"Ludwig Maul, Klaus Geisslinger, Bolko Wietrzynski",1993-12-22,1994-08-02,1997-07-29,1997-07-29,https://patents.google.com/patent/US5652573A/en,https://patentimages.storage.googleapis.com/b0/ea/7b/ad4456e2dd44f3/US5652573-drawings-page-2.png
JP-H0622051-A,Line multiplexing transmission equipment ,"Mitsubishi Electric Corp, 三菱電機株式会社","Shigeaki Suzuki, 茂明 鈴木, Hisashi Naito, 悠史 内藤, Wataru Fushimi, 渉 伏見",1992-07-01,1992-07-01,1994-01-28,,https://patents.google.com/patent/JPH0622051A/en,
GB-2209235-A,Radiation detection training ,"Peter Gerald Boid, Paul Thomas Dunham","Peter Gerald Boid, Paul Thomas Dunham, Nicholas John Boid",1987-08-28,1988-08-26,1989-05-04,,https://patents.google.com/patent/GB2209235A/en,
JP-H07212557-A,Fax equipment ,"Matsushita Electric Ind Co Ltd, 松下電器産業株式会社","潤一 ▲吉▼川, Junichi Yoshikawa",1994-01-20,1994-01-20,1995-08-11,,https://patents.google.com/patent/JPH07212557A/en,
JP-H0846766-A,Facsimile equipment ,"Brother Ind Ltd, ブラザー工業株式会社","Suzuyo Murai, すゞ代 村井",1994-07-28,1994-07-28,1996-02-16,,https://patents.google.com/patent/JPH0846766A/en,
FI-108184-B,Service access control ,Sonera Oyj,"Ismo Heikkonen, Kimmo Pitkaenen",1999-10-12,1999-10-12,2001-11-30,2001-11-30,https://patents.google.com/patent/FI108184B/en,
US-2615971-A,Pulse position dial receiver employing pulse superposition for identifying digits ,Bell Telephone Labor Inc,"William A Malthaner, Neal D Newby, Henry E Vaughan",1948-12-30,1948-12-30,1952-10-28,1952-10-28,https://patents.google.com/patent/US2615971A/en,https://patentimages.storage.googleapis.com/76/d5/36/c953ff9774b026/US2615971-drawings-page-1.png
JP-H05300293-A,Facsimile equipment with voice storage function ,"Toshiba Corp, 株式会社東芝","Masami Fukuda, 正巳 福田",1992-04-17,1992-04-17,1993-11-12,,https://patents.google.com/patent/JPH05300293A/en,
EP-1672516-A2,Automated banking machine apparatus and system ,"Diebold, Incorporated","Jay Paul Drummond, Dale Blackson, Lillei Chen, Bob Cichon, Mark Covert, Bradwick Q. Lepper, Mark A. Moales, Mark D. Smith, Robert J. Lemley, Micharl E. Califf, Jr., Shawn D. Joyce, Philip S. Moore, Steven C. Swingler",1996-11-27,1997-11-25,2006-06-21,,https://patents.google.com/patent/EP1672516A2/en,https://patentimages.storage.googleapis.com/79/2b/6b/493986da9b5859/imgf0001.png
JP-H0837574-A,Facsimile equipment ,"Brother Ind Ltd, ブラザー工業株式会社","Yuji Asano, 裕二 浅野",1994-07-22,1994-07-22,1996-02-06,,https://patents.google.com/patent/JPH0837574A/en,
BG-98429-A,Electron code switch for motor vehicles ,Doshkov,Petar Ts Doshkov,1994-01-31,1994-01-31,1996-05-31,,https://patents.google.com/patent/BG98429A/en,
JP-H06291974-A,Facsimile equipment ,"Toshiba Corp, 株式会社東芝","Masako Nozawa, 理子 野沢",1993-03-31,1993-03-31,1994-10-18,,https://patents.google.com/patent/JPH06291974A/en,
JP-3607436-B2,Facsimile apparatus and facsimile communication system ,株式会社リコー,"和夫 村井, 健一 水摩",1995-12-18,1996-10-31,2005-01-05,2005-01-05,https://patents.google.com/patent/JP3607436B2/en,https://patentimages.storage.googleapis.com/35/20/db/859b1d7419d370/0003607436-2.png
JP-H05160949-A,Communication system ,"Oki Electric Ind Co Ltd, 沖電気工業株式会社","Koji Eto, 弘司 江藤",1991-12-10,1991-12-10,1993-06-25,,https://patents.google.com/patent/JPH05160949A/en,
JP-H07162552-A,Communication equipment ,"Ricoh Co Ltd, 株式会社リコー","Hiroshi Tamura, 博 田村",1993-12-07,1993-12-07,1995-06-23,,https://patents.google.com/patent/JPH07162552A/en,
JP-H0698146-A,Facsimile equipment ,"Ricoh Co Ltd, 株式会社リコー","Osamu Suzuki, 治 鈴木",1992-09-11,1992-09-11,1994-04-08,,https://patents.google.com/patent/JPH0698146A/en,
JP-H0670126-A,Facsimile transmission control method ,"Ricoh Co Ltd, 株式会社リコー","Toshiaki Edamura, 敏彰 枝村",1992-08-18,1992-08-18,1994-03-11,,https://patents.google.com/patent/JPH0670126A/en,
GB-1358849-A,Data transmission ,Plessey Co Ltd,,1971-08-06,1971-08-06,1974-07-03,,https://patents.google.com/patent/GB1358849A/en,
